virksomhedsRegistreringsId,ejerkreds_aktiv_92,ejerkreds_aktiv_94,virksomhedsoplysninger_21,virksomhedsoplysninger_22,virksomhedsoplysninger_25,virksomhedsoplysninger_24,virksomhedsoplysninger_23,virksomhedsoplysninger_20,ejerkreds_aktiv_10,ejerkreds_aktiv_31,ejerkreds_aktiv_96,ejerkreds_aktiv_47,ejerkreds_aktiv_12,ejerkreds_aktiv_48,ejerkreds_aktiv_50,ejerkreds_aktiv_49,ejerkreds_aktiv_1,ejerkreds_aktiv_130,ejerkreds_aktiv_129,ejerkreds_aktiv_128,ejerkreds_aktiv_127,ejerkreds_aktiv_6,ejerkreds_aktiv_25,ejerkreds_aktiv_26,ejerkreds_aktiv_80,ejerkreds_aktiv_102,ejerkreds_aktiv_78,ejerkreds_ny_32,ejerkreds_aktiv_34,virksomhedsoplysninger_55,virksomhedsoplysninger_54,sagsoplysninger_3,ejerkreds_ny_34,sagsoplysninger_2,sagsoplysninger_30,sagsoplysninger_36,target
100,0,0,0.0,"-5,00e+06","-1,0e+06","5,13228571428571e-01","68,26333333333334",-500000.0,0.0,4.0,9.0,10,3,2,2,2,2.0,0.0,0.0,0.0,0.0,2957.0,"-25567,0000000000",-25567.0,0.0,0.0,0,0.0,0.0,6,5,0,1,0,0,1,False
102,1,1,0.0,"-5,00e+06","-1,0e+06","2,25720000000000e-01","29,20600000000000",-500000.0,0.0,9.0,19.0,12,2,5,6,5,4.0,0.0,0.0,0.0,0.0,616.0,"-25867,5000000000",-26202.0,0.0,0.0,0,0.0,0.0,7,10,0,0,-34,0,2,False
103,0,0,0.0,"-5,00e+06","-1,0e+06","1,23000000000000e-02","11,17000000000000",-500000.0,0.0,6.0,6.0,5,2,2,2,2,2.0,0.0,0.0,0.0,0.0,947.0,"-25567,0000000000",-25567.0,0.0,0.0,0,0.0,0.0,4,5,0,1,0,0,1,False
104,1,0,0.0,"0,00e+00","-1,0e+06","5,00000000000000e-01","585,96000000000004",0.0,0.0,2.0,2.0,5,1,2,3,1,,,,,,,"-25539,0000000000",-25539.0,0.0,0.0,0,0.0,0.0,5,10,0,0,0,0,2,False
107,1,1,-200000.0,"-5,00e+06","-1,0e+06","4,00000000000000e-01","61,78000000000000",-500000.0,0.0,1.0,2.0,5,1,3,3,3,,,,,,,"-25564,0000000000",-25564.0,0.0,0.0,0,0.0,0.0,4,10,0,0,-3,0,2,False
108,0,0,-200000.0,"-1,00e+07","-1,0e+06","2,91855555555556e-01","15,05222222222222",-500000.0,0.0,11.0,11.0,9,2,2,2,1,23.0,0.0,0.0,0.0,0.0,17.0,"-25541,0000000000",-25541.0,0.0,0.0,0,0.0,0.0,4,10,0,0,-26,0,2,False
109,0,0,,,,,,,0.0,1.0,1.0,3,1,2,2,1,,,,,,,"-25549,0000000000",-25549.0,0.0,0.0,0,0.0,0.0,7,10,0,0,-1,0,2,False
110,0,0,-200000.0,"-1,00e+07","-1,0e+06","3,45533333333333e-01","41,90444444444444",-500000.0,0.0,27.0,4.0,18,4,1,3,1,17.0,0.0,0.0,0.0,0.0,58.0,"-25339,0000000000",-25339.0,0.0,0.0,0,0.0,0.0,8,10,0,0,-9,0,2,True
113,0,0,,,,,,,0.0,1.0,,2,1,2,2,2,,,,,,,"-25566,0000000000",-25566.0,0.0,0.0,0,0.0,0.0,7,10,0,0,-1,1,2,False
115,1,0,0.0,"-1,25e+08","-2,5e+07","3,19183748517200e-01","44,43038369304556",-12000000.0,,970.0,372.0,848,92,40,53,38,62.0,12.0,2.0,1.0,0.0,2.0,,,1.0,1.0,1,0.0,0.0,6,5,0,1,-1,0,1,False
116,0,0,0.0,"-5,00e+06","-1,0e+06","3,30000000000000e-01","19,31666666666667",-500000.0,0.0,4.0,1.0,5,2,3,3,3,5.0,0.0,0.0,0.0,0.0,461.0,"-25567,0000000000",-25567.0,0.0,0.0,0,1.0,0.0,5,5,0,1,0,0,1,False
117,0,0,0.0,"-5,00e+06","-1,0e+06","8,81200000000000e-02","21,98000000000000",-500000.0,0.0,3.0,4.0,6,1,1,1,1,20.0,0.0,0.0,0.0,0.0,8.0,"-25443,0000000000",-25443.0,0.0,0.0,0,0.0,0.0,6,10,0,0,-8,0,2,False
118,0,0,,,,,,,-50000.0,5.0,,4,2,3,3,3,24.0,3.0,0.0,0.0,0.0,3450.0,"-26275,0000000000",-26664.0,1.0,2.0,0,0.0,0.0,7,10,0,0,-57,0,2,False
120,1,1,200000.0,"-5,00e+06","-1,0e+06","2,12933333333333e-01","90,43666666666667",-500000.0,150000.0,4.0,,5,1,1,1,1,15.0,1.0,1.0,0.0,0.0,121.0,"-25452,0000000000",-25452.0,0.0,0.0,0,0.0,0.0,4,10,0,0,-115,0,2,True
121,1,0,0.0,"-5,00e+06","0,0e+00","0,00000000000000e+00","95,65500000000000",0.0,0.0,1.0,,4,1,2,2,1,,,,,,,"-25561,0000000000",-25561.0,0.0,1.0,0,0.0,0.0,4,10,0,0,-6,0,2,False
123,0,1,0.0,"0,00e+00","-1,0e+06","5,00000000000000e-01","161,00000000000000",0.0,0.0,5.0,5.0,5,2,3,3,3,3.0,0.0,0.0,0.0,0.0,276.0,"-25569,0000000000",-25569.0,0.0,0.0,0,0.0,0.0,0,5,0,1,2,0,1,False
125,0,0,0.0,"-5,00e+06","-1,0e+06","2,80938461538462e-01","27,42666666666667",-500000.0,0.0,15.0,4.0,19,1,5,5,5,21.0,0.0,0.0,0.0,0.0,1.0,"-25565,0000000000",-25565.0,0.0,0.0,0,0.0,0.0,7,10,0,0,-1,0,2,False
126,1,0,0.0,"-5,00e+06","-1,0e+06","4,09783333333333e-01","506,14833333333331",-500000.0,0.0,6.0,,5,2,1,2,1,8.0,0.0,0.0,0.0,0.0,785.0,"-25539,5000000000",-25544.0,0.0,0.0,0,0.0,0.0,5,10,0,0,-55,0,2,True
128,1,1,800000.0,"-5,00e+06","-1,0e+06","4,74720000000000e-01","130,78200000000001",-500000.0,50000.0,8.0,,9,1,2,3,2,13.0,1.0,1.0,0.0,0.0,27.0,"-25486,0000000000",-25486.0,0.0,0.0,0,0.0,0.0,7,10,0,0,-81,1,2,False
130,0,1,0.0,"-5,00e+06","-1,0e+06","3,21500000000000e-02","189,93750000000000",-500000.0,0.0,6.0,3.0,8,2,3,4,3,12.0,0.0,0.0,0.0,0.0,388.0,"-25566,0000000000",-25566.0,0.0,0.0,0,0.0,0.0,6,10,0,0,0,0,2,False
131,1,0,0.0,"-5,00e+06","-1,0e+06","1,62740000000000e-01","78,14100000000001",-500000.0,0.0,11.0,1.0,12,1,3,3,3,28.0,0.0,0.0,0.0,0.0,2.0,"-25563,0000000000",-25563.0,0.0,0.0,0,0.0,0.0,5,10,0,0,-4,0,2,False
132,1,0,0.0,"-5,00e+06","-1,0e+06","4,95133333333333e-01","52,17000000000000",-500000.0,0.0,2.0,5.0,5,2,2,2,2,,,,,,,"-25567,0000000000",-25567.0,0.0,0.0,0,0.0,0.0,0,5,0,1,0,0,1,False
133,0,0,-200000.0,"-5,00e+06","-1,0e+06","1,00000000000000e+00","3,50000000000000",-500000.0,0.0,2.0,,5,1,4,4,4,,,,,,,"-25567,0000000000",-25567.0,0.0,0.0,0,0.0,0.0,2,10,0,0,0,0,2,False
134,1,1,-200000.0,"-5,00e+06","-1,0e+06","4,06969642857143e-01","218,63090909090909",-500000.0,100000.0,50.0,39.0,39,4,4,5,3,16.0,1.0,0.0,0.0,0.0,30.0,"-25561,0000000000",-25561.0,0.0,0.0,0,0.0,0.0,6,10,0,0,-6,0,2,False
135,0,0,0.0,"-5,00e+06","-1,0e+06","4,78000000000000e-01","31,42500000000000",-500000.0,0.0,2.0,,3,1,1,1,1,11.0,0.0,0.0,0.0,0.0,39.0,"-25421,0000000000",-25421.0,0.0,0.0,0,0.0,0.0,5,10,0,0,-146,0,2,True
136,1,1,-200000.0,"-1,00e+07","-1,0e+06","1,20206832298137e-01","28,35548286604361",-500000.0,0.0,201.0,241.0,136,4,32,35,30,28.0,4.0,2.0,0.0,0.0,2.0,"-25416,0000000000",-25416.0,0.0,0.0,0,0.0,0.0,6,5,0,0,2,0,2,False
138,1,1,0.0,"0,00e+00","0,0e+00","0,00000000000000e+00","683,79999999999995",0.0,0.0,6.0,1.0,5,2,4,4,4,,,,,,,"-25567,0000000000",-25567.0,0.0,0.0,0,0.0,0.0,4,5,0,1,0,0,1,False
139,0,0,0.0,"-5,00e+06","-1,0e+06","2,52970000000000e-01","72,99500000000000",-500000.0,0.0,9.0,3.0,14,2,2,3,2,12.0,4.0,0.0,0.0,0.0,68.0,"-26263,0000000000",-26964.0,0.0,0.0,0,0.0,0.0,6,10,0,0,-5,0,2,False
140,1,0,0.0,"-5,00e+06","-2,0e+06","1,93968421052632e-01","43,70421052631579",-500000.0,100000.0,8.0,19.0,27,1,3,3,3,17.0,0.0,0.0,0.0,0.0,62.0,,,0.0,0.0,0,0.0,0.0,4,10,0,1,-31,0,1,False
143,1,1,0.0,"-5,00e+06","-1,0e+06","2,33733333333333e-01","21,21636363636363",-500000.0,0.0,14.0,23.0,19,2,3,3,3,12.0,0.0,0.0,0.0,0.0,19.0,"-25470,0000000000",-25470.0,0.0,0.0,0,0.0,0.0,5,10,0,0,-97,0,2,False
144,1,1,-200000.0,"-5,00e+06","-3,0e+06","4,18206250000000e-01","74,04483870967742",-1000000.0,0.0,24.0,32.0,46,2,9,9,9,13.0,0.0,0.0,0.0,0.0,17.0,"-25563,0000000000",-25563.0,0.0,0.0,0,0.0,0.0,4,10,0,0,0,1,2,False
146,0,0,0.0,"-5,00e+06","-1,0e+06","5,52916666666667e-01","23,85666666666667",-500000.0,0.0,4.0,4.0,6,1,3,3,2,6.0,0.0,0.0,0.0,0.0,945.0,"-25553,0000000000",-25553.0,0.0,0.0,0,0.0,0.0,7,10,0,0,25,0,2,False
147,1,1,0.0,"-5,00e+06","-1,0e+06","0,00000000000000e+00","101,83500000000001",0.0,0.0,5.0,5.0,12,1,4,4,4,17.0,0.0,0.0,0.0,0.0,131.0,"-25434,0000000000",-25434.0,0.0,0.0,0,0.0,0.0,7,10,0,0,-133,0,2,False
148,0,0,0.0,"0,00e+00","-1,0e+06","1,00000000000000e+00","4,00000000000000",0.0,0.0,5.0,,6,4,2,3,2,13.0,0.0,0.0,0.0,0.0,1.0,"-25562,0000000000",-25562.0,0.0,1.0,3,0.0,3.0,4,10,0,0,-5,0,2,False
149,0,0,-200000.0,"-5,00e+06","-1,0e+06","2,18866666666667e-01","20,16666666666667",-500000.0,0.0,7.0,3.0,5,4,2,2,2,5.0,0.0,0.0,0.0,0.0,3196.0,"-25566,0000000000",-25566.0,0.0,0.0,0,0.0,0.0,5,10,0,0,13,0,2,False
151,1,1,0.0,"-5,00e+06","-1,0e+06","1,31788888888889e-01","136,64111111111112",-500000.0,0.0,4.0,7.0,13,1,1,2,1,4.0,0.0,0.0,0.0,0.0,21.0,"-25533,0000000000",-25533.0,0.0,0.0,0,0.0,0.0,4,10,0,0,10,1,2,True
152,0,1,0.0,"-5,00e+06","0,0e+00","0,00000000000000e+00","26,00000000000000",0.0,0.0,1.0,,3,1,1,2,1,1.0,0.0,0.0,0.0,0.0,2.0,"-25491,0000000000",-25491.0,0.0,0.0,0,0.0,0.0,7,10,0,0,-52,0,2,True
153,0,0,0.0,"-5,00e+06","-1,0e+06","3,25000000000000e-02","10,29000000000000",0.0,0.0,4.0,4.0,3,2,1,1,1,12.0,0.0,0.0,0.0,0.0,1147.0,"-25424,0000000000",-25424.0,0.0,0.0,0,0.0,0.0,5,10,0,0,-9,0,2,False
155,0,1,0.0,"-5,00e+06","-1,0e+06","5,78750000000000e-02","101,60250000000001",-500000.0,0.0,4.0,2.0,7,1,2,2,1,8.0,0.0,0.0,0.0,0.0,244.0,"-25550,0000000000",-25550.0,0.0,0.0,0,0.0,0.0,6,10,0,0,-14,0,2,False
157,1,1,0.0,"-5,00e+06","-1,0e+06","1,43092307692308e-01","40,01681318681319",-500000.0,0.0,70.0,55.0,42,5,12,12,12,29.0,12.0,1.0,1.0,0.0,13.0,"-26332,8000000000",-27016.0,0.0,0.0,0,0.0,0.0,6,10,0,0,0,0,2,False
159,0,0,-200000.0,"-5,00e+06","-1,0e+06","5,81500000000000e-02","12,61500000000000",-500000.0,0.0,3.0,1.0,5,1,1,1,1,13.0,0.0,0.0,0.0,0.0,105.0,"-25463,0000000000",-25463.0,0.0,0.0,0,0.0,0.0,3,10,0,0,-104,0,2,False
162,1,1,0.0,"-5,00e+06","-1,0e+06","2,21209230769231e-01","22,11461538461538",-500000.0,0.0,36.0,42.0,20,4,1,1,1,8.0,0.0,0.0,0.0,0.0,7.0,"-25441,0000000000",-25441.0,0.0,0.0,0,0.0,0.0,4,10,0,0,-4,0,2,False
163,0,0,0.0,"0,00e+00","0,0e+00","0,00000000000000e+00","51,44000000000000",0.0,0.0,2.0,1.0,4,1,3,3,3,,,,,,,"-25566,0000000000",-25566.0,0.0,0.0,0,0.0,0.0,7,10,0,0,-1,0,2,False
164,1,0,-200000.0,"-5,00e+06","-3,0e+06","2,59463018867925e-01","70,77439393939393",-500000.0,0.0,93.0,292.0,47,6,13,13,12,19.0,0.0,0.0,0.0,0.0,9.0,"-25559,0000000000",-25559.0,0.0,0.0,0,0.0,0.0,8,10,0,0,-8,0,2,False
165,0,0,0.0,"-5,00e+06","-1,0e+06","1,50000000000000e-03","69,41000000000000",-500000.0,0.0,1.0,2.0,4,1,3,3,3,,,,,,,"-25566,0000000000",-25566.0,0.0,0.0,0,0.0,0.0,4,10,0,0,-1,0,2,False
167,0,0,,,,,,,0.0,1.0,,2,1,2,2,1,,,,,,,"-25552,0000000000",-25552.0,0.0,1.0,0,0.0,0.0,4,10,0,0,0,1,2,False
168,0,0,-200000.0,"-5,00e+06","-1,0e+06","2,04433333333333e-01","93,73333333333333",0.0,0.0,2.0,2.0,4,1,1,1,1,4.0,0.0,0.0,0.0,0.0,2263.0,"-25264,0000000000",-25264.0,0.0,0.0,0,0.0,0.0,4,10,0,0,-89,0,2,False
169,0,0,0.0,"-5,00e+06","-1,0e+06","8,90000000000000e-03","7,09500000000000",-500000.0,0.0,3.0,,4,1,1,1,1,14.0,0.0,0.0,0.0,0.0,199.0,"-25343,0000000000",-25343.0,0.0,0.0,0,0.0,0.0,6,10,1,0,-59,0,2,False
170,0,0,-200000.0,"-5,00e+06","-1,0e+06","2,50000000000000e-01","7,86000000000000",0.0,0.0,4.0,,7,1,2,2,2,15.0,0.0,0.0,0.0,0.0,288.0,"-25555,0000000000",-25555.0,0.0,1.0,0,0.0,0.0,4,10,0,0,-12,1,2,False
171,1,1,0.0,"-5,00e+06","-1,0e+06","1,15220000000000e-01","177,84600000000000",-500000.0,0.0,1.0,6.0,8,1,2,3,2,1.0,0.0,0.0,0.0,0.0,60.0,"-25502,0000000000",-25502.0,0.0,0.0,0,0.0,0.0,4,10,0,0,-65,1,2,True
172,0,0,0.0,"-5,00e+06","-1,0e+06","6,45000000000000e-03","118,68000000000001",0.0,0.0,4.0,,5,1,2,3,2,5.0,0.0,0.0,0.0,0.0,378.0,"-25521,0000000000",-25521.0,0.0,1.0,0,0.0,0.0,6,10,0,0,0,0,2,False
173,0,0,0.0,"-5,00e+06","-1,0e+06","2,15200000000000e-01","64,55249999999999",-500000.0,-50000.0,4.0,7.0,11,3,3,4,3,9.0,0.0,0.0,0.0,0.0,590.0,"-25641,6666666667",-25679.0,0.0,0.0,2,0.0,2.0,7,10,0,0,0,0,2,True
174,1,0,0.0,"-5,00e+06","-1,0e+06","3,48800000000000e-01","107,03666666666666",-500000.0,0.0,1.0,6.0,8,1,2,2,2,,,,,,,"-25565,0000000000",-25565.0,0.0,0.0,0,0.0,0.0,5,10,0,0,14,0,2,False
175,0,1,,,,,,,0.0,1.0,1.0,3,1,2,2,2,,,,,,,"-25565,0000000000",-25565.0,0.0,0.0,0,0.0,0.0,7,10,0,0,-2,0,2,False
177,0,0,0.0,"-5,00e+06","-2,0e+06","1,67833333333333e-01","39,16833333333334",-500000.0,0.0,8.0,8.0,7,2,2,2,1,16.0,0.0,0.0,0.0,0.0,483.0,"-25549,0000000000",-25549.0,0.0,0.0,0,0.0,0.0,7,10,0,0,-14,0,2,False
178,0,0,0.0,"-5,00e+06","-1,0e+06","4,20050000000000e-01","64,28000000000000",-500000.0,0.0,2.0,2.0,5,1,2,3,2,,,,,,,"-25525,0000000000",-25525.0,0.0,0.0,0,0.0,0.0,4,10,0,0,-42,1,2,False
179,0,0,-200000.0,"-1,50e+07","-2,0e+06","4,00107692307692e-01","29,39461538461538",-500000.0,0.0,7.0,16.0,18,1,6,6,5,9.0,0.0,0.0,0.0,0.0,299.0,"-25555,0000000000",-25555.0,0.0,0.0,0,0.0,0.0,6,10,0,0,11,0,2,False
180,0,1,0.0,"-5,00e+06","-1,0e+06","1,58650000000000e-01","165,43500000000000",-500000.0,0.0,4.0,6.0,5,2,2,2,2,11.0,0.0,0.0,0.0,0.0,833.0,"-25567,0000000000",-25567.0,0.0,0.0,0,0.0,0.0,9,5,0,1,0,0,1,False
181,0,0,0.0,"-5,00e+06","-1,0e+06","1,27333333333333e-01","34,34666666666666",-500000.0,0.0,4.0,2.0,6,1,3,3,2,12.0,0.0,0.0,0.0,0.0,124.0,"-25547,0000000000",-25547.0,0.0,0.0,0,0.0,0.0,6,10,0,0,-20,0,2,False
182,1,0,0.0,"-5,00e+06","-1,0e+06","3,01476923076923e-01","35,99076923076923",-500000.0,0.0,5.0,19.0,23,2,4,4,4,7.0,0.0,0.0,0.0,0.0,1507.0,"-25264,0000000000",-25264.0,0.0,0.0,0,0.0,0.0,2,10,0,0,-303,0,2,False
183,0,0,,,,,,,0.0,1.0,,3,1,2,3,1,,,,,,,"-25543,0000000000",-25543.0,0.0,0.0,0,0.0,0.0,5,10,0,0,-1,0,2,False
185,0,0,0.0,"-5,00e+06","-1,0e+06","3,70500000000000e-01","383,46500000000003",0.0,0.0,3.0,,4,1,1,2,1,12.0,0.0,0.0,0.0,0.0,1430.0,"-25516,0000000000",-25516.0,0.0,0.0,0,0.0,0.0,4,10,0,0,-51,0,2,True
188,0,0,0.0,"-5,00e+06","-1,0e+06","2,59000000000000e-01","64,58500000000001",0.0,0.0,5.0,4.0,8,1,3,3,1,12.0,0.0,0.0,0.0,0.0,539.0,"-25561,0000000000",-25561.0,0.0,0.0,0,0.0,0.0,0,10,0,0,12,0,2,False
189,1,1,0.0,"-5,00e+06","-1,0e+06","3,55420000000000e-01","135,57800000000000",-500000.0,-50000.0,5.0,6.0,11,1,6,6,5,,,,,,,"-25551,0000000000",-25551.0,0.0,0.0,0,0.0,0.0,9,10,0,0,5,0,2,False
190,0,0,-200000.0,"-5,00e+06","-2,0e+06","1,66400000000000e-01","81,25500000000000",-500000.0,0.0,3.0,7.0,8,1,2,2,2,13.0,0.0,0.0,0.0,0.0,1.0,"-25566,0000000000",-25566.0,0.0,0.0,0,0.0,0.0,7,10,0,0,-1,0,2,False
191,1,0,0.0,"-5,00e+06","-1,0e+06","7,64833333333333e-02","80,61666666666667",-500000.0,0.0,5.0,9.0,17,2,10,10,8,13.0,0.0,0.0,0.0,0.0,17.0,"-25552,0000000000",-25552.0,0.0,0.0,0,0.0,0.0,4,10,0,0,-1,1,2,True
192,1,1,400000.0,"-1,00e+07","-1,0e+06","2,52830555555556e-01","181,49083333333334",-500000.0,500000.0,26.0,29.0,20,4,10,10,9,24.0,0.0,0.0,0.0,0.0,5.0,"-25610,0000000000",-25699.0,0.0,0.0,2,0.0,2.0,6,10,0,0,-11,0,2,False
193,1,0,0.0,"-5,00e+06","-1,0e+06","2,80068750000000e-01","85,00548387096774",-500000.0,0.0,33.0,14.0,39,3,6,8,6,18.0,0.0,0.0,0.0,0.0,1.0,"-25536,0000000000",-25536.0,0.0,1.0,0,0.0,0.0,6,10,0,0,-31,0,2,False
194,0,0,0.0,"-5,00e+06","0,0e+00","0,00000000000000e+00","78,64000000000000",0.0,0.0,2.0,,3,1,2,2,1,1.0,0.0,0.0,0.0,0.0,690.0,"-25557,0000000000",-25557.0,0.0,0.0,0,0.0,0.0,4,10,0,0,-10,0,2,False
195,0,0,0.0,"-5,00e+06","-1,0e+06","6,23000000000000e-02","10,88000000000000",-500000.0,0.0,2.0,,3,1,2,2,2,2.0,0.0,0.0,0.0,0.0,1058.0,"-25401,0000000000",-25401.0,0.0,1.0,0,0.0,0.0,4,10,0,0,0,0,2,False
196,0,0,,,,,,,0.0,2.0,,2,2,2,2,2,,,,,,,"-25591,0000000000",-25591.0,0.0,0.0,0,0.0,0.0,3,5,0,1,24,0,1,False
198,0,0,,,,,,,0.0,3.0,,4,1,4,4,2,,,,,,,"-25559,0000000000",-25559.0,0.0,0.0,0,0.0,0.0,6,10,0,0,-8,0,2,False
199,1,1,0.0,"-5,00e+06","-1,0e+06","6,31077777777778e-01","26,63555555555556",-500000.0,0.0,7.0,6.0,10,2,4,4,1,12.0,0.0,0.0,0.0,0.0,1745.0,"-25558,0000000000",-25558.0,0.0,0.0,0,0.0,0.0,4,10,0,0,50,0,2,True
200,1,1,0.0,"-5,00e+06","-1,0e+06","2,70754545454545e-01","97,74090909090908",-500000.0,0.0,1.0,18.0,18,1,1,2,1,,,,,,,"-25536,0000000000",-25536.0,0.0,1.0,0,0.0,0.0,7,10,0,0,-31,0,2,True
202,1,0,0.0,"-5,00e+06","-1,0e+06","4,17485000000000e-01","38,51450000000000",-500000.0,0.0,8.0,20.0,16,2,3,3,2,13.0,0.0,0.0,0.0,0.0,631.0,"-25951,5000000000",-26358.0,0.0,1.0,0,0.0,0.0,6,10,0,0,-22,0,2,False
203,0,0,,,,,,,,,,1,1,1,1,1,,,,,,,,,,,1,,,3,10,0,1,-197,0,1,False
205,0,0,-200000.0,"-5,00e+06","0,0e+00","0,00000000000000e+00","128,90000000000001",0.0,0.0,5.0,1.0,5,3,1,3,1,11.0,0.0,0.0,0.0,0.0,483.0,"-25497,0000000000",-25497.0,0.0,1.0,0,0.0,0.0,5,10,0,0,-7,0,2,True
206,0,0,0.0,"-5,00e+06","-2,0e+06","3,69742424242424e-01","28,93133333333333",-500000.0,0.0,11.0,30.0,29,1,3,8,3,20.0,1.0,0.0,0.0,0.0,138.0,"-25286,0000000000",-25286.0,0.0,1.0,0,0.0,0.0,7,10,0,0,-137,0,2,False
207,1,1,0.0,"-5,00e+06","-1,0e+06","3,72620000000000e-01","72,64800000000000",-500000.0,50000.0,10.0,5.0,11,3,5,5,5,13.0,0.0,0.0,0.0,0.0,226.0,"-25566,0000000000",-25566.0,0.0,0.0,0,0.0,0.0,5,10,0,0,-1,0,2,True
208,0,0,-200000.0,"-9,50e+07","-4,0e+06","4,86000000000000e-02","13,17000000000000",-3500000.0,200000.0,8.0,8.0,7,2,3,3,1,34.0,0.0,0.0,0.0,0.0,120.0,"-25559,0000000000",-25559.0,0.0,0.0,0,0.0,0.0,7,10,0,0,-8,0,2,False
209,0,1,0.0,"-5,00e+06","-1,0e+06","6,39200000000000e-02","50,88800000000000",-500000.0,0.0,6.0,3.0,7,2,1,2,1,14.0,0.0,0.0,0.0,0.0,276.0,"-25507,0000000000",-25507.0,0.0,0.0,0,0.0,0.0,4,10,0,0,-60,0,2,False
210,0,0,0.0,"-5,00e+06","-3,0e+06","2,18900000000000e-01","43,08500000000000",-500000.0,0.0,1.0,6.0,8,2,2,2,2,,,,,,,"-25385,0000000000",-25385.0,1.0,1.0,1,0.0,1.0,4,10,0,0,-182,0,2,False
211,0,0,0.0,"0,00e+00","0,0e+00","0,00000000000000e+00","123,00000000000000",0.0,0.0,3.0,2.0,2,3,1,1,1,11.0,0.0,0.0,0.0,0.0,195.0,"-25445,0000000000",-25544.0,0.0,0.0,0,0.0,0.0,4,5,0,0,1,0,2,False
214,1,1,0.0,"-5,00e+06","-1,0e+06","1,05000000000000e-02","454,49500000000000",-500000.0,0.0,3.0,3.0,7,1,1,3,1,6.0,0.0,0.0,0.0,0.0,39.0,"-25505,0000000000",-25505.0,0.0,0.0,0,0.0,0.0,6,10,0,0,-61,0,2,False
215,0,1,-200000.0,"-5,00e+06","-3,0e+06","5,26100000000000e-01","13,62333333333333",-500000.0,0.0,11.0,2.0,12,2,1,2,1,8.0,0.0,0.0,0.0,0.0,285.0,"-25478,0000000000",-25478.0,0.0,0.0,0,0.0,0.0,3,10,0,0,-10,1,2,False
216,1,1,0.0,"0,00e+00","0,0e+00","0,00000000000000e+00","622,87000000000000",0.0,0.0,3.0,1.0,5,1,2,2,2,2.0,0.0,0.0,0.0,0.0,1684.0,"-25564,0000000000",-25564.0,0.0,0.0,0,0.0,0.0,6,10,0,0,-3,0,2,True
218,0,0,0.0,"-5,00e+06","-1,0e+06","7,50000000000000e-03","29,77500000000000",-500000.0,0.0,3.0,1.0,5,1,1,2,1,1.0,0.0,0.0,0.0,0.0,2503.0,"-25352,0000000000",-25352.0,0.0,0.0,0,0.0,0.0,7,10,0,0,-34,0,2,False
219,1,1,200000.0,"-5,00e+06","-1,0e+06","5,93000000000000e-02","48,86500000000000",-500000.0,100000.0,5.0,2.0,7,2,1,2,1,8.0,0.0,0.0,0.0,0.0,132.0,"-25514,0000000000",-25514.0,0.0,0.0,0,0.0,0.0,4,10,0,0,-53,0,2,True
220,0,0,0.0,"-5,00e+06","-1,0e+06","6,44400000000000e-01","38,35500000000000",-500000.0,0.0,3.0,3.0,7,3,4,6,3,13.0,0.0,0.0,0.0,0.0,19.0,"-25540,0000000000",-25540.0,0.0,0.0,0,0.0,0.0,5,10,0,0,0,1,2,False
221,1,1,200000.0,"-5,00e+06","-1,0e+06","1,49260000000000e-01","205,09199999999998",-500000.0,350000.0,4.0,3.0,7,1,2,2,2,15.0,0.0,0.0,0.0,0.0,581.0,"-25566,0000000000",-25566.0,0.0,0.0,0,0.0,0.0,4,10,0,0,-1,1,2,True
222,0,0,,,,,,,0.0,2.0,,2,2,2,2,2,,,,,,,"-25569,0000000000",-25569.0,0.0,0.0,0,0.0,0.0,4,5,0,1,2,0,1,False
223,1,1,0.0,"-5,00e+06","-1,0e+06","3,33333333333333e-01","247,51999999999998",0.0,0.0,5.0,1.0,8,1,3,3,1,13.0,0.0,0.0,0.0,0.0,145.0,"-25556,0000000000",-25556.0,0.0,0.0,0,0.0,0.0,6,10,0,0,-11,0,2,False
224,0,0,,,,,,,0.0,4.0,1.0,4,2,3,4,3,,,,,,,"-25590,0000000000",-25590.0,0.0,0.0,0,0.0,0.0,8,5,0,1,23,0,1,False
226,0,0,,,,,,,,,,1,2,1,1,1,,,,,,,"-26410,5000000000",-27265.0,,,2,,2.0,4,10,0,0,0,0,2,True
229,1,0,0.0,"-5,00e+06","-1,0e+06","5,07495454545455e-01","73,53626262626263",-500000.0,0.0,149.0,,149,2,32,32,32,25.0,3.0,1.0,0.0,0.0,26.0,"-25565,5000000000",-25567.0,0.0,0.0,1,0.0,1.0,5,10,0,0,0,0,2,True
231,1,0,0.0,"-5,00e+06","-1,0e+06","3,11941176470588e-01","138,29000000000002",-500000.0,0.0,17.0,7.0,26,3,9,10,5,15.0,0.0,0.0,0.0,0.0,26.0,"-25555,0000000000",-25555.0,0.0,1.0,0,0.0,0.0,4,10,0,0,-12,0,2,False
233,0,0,,,,,,,0.0,2.0,,3,1,1,1,1,,,,,,,"-25430,0000000000",-25430.0,0.0,0.0,0,0.0,0.0,4,10,0,0,-137,0,2,True
234,0,0,,,,,,,,,,1,1,1,1,1,,,,,,,,,,,1,,,6,10,0,0,-15,0,2,False
